id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
708125733,0,46,F,2,graduacao,divorciado,menos que $40K,blue,36,4,1,3,1438.36,4311.17,77
716484333,0,46,F,2,mestrado,casado,menos que $40K,blue,40,6,2,1,1696.92,4410.18,84
719740008,1,51,F,4,ensino medio,casado,menos que $40K,blue,41,3,4,3,2791.75,2584.56,49
717087858,0,51,F,1,mestrado,solteiro,$40K - $60K,blue,36,3,1,3,2146.44,4253.71,74
711605208,1,61,M,0,sem educacao formal,casado,$80K - $120K,blue,43,3,5,3,1438.18,1958.67,47
792300858,0,44,F,3,mestrado,divorciado,$40K - $60K,blue,38,3,2,2,4269.8,4178.83,75
766550808,0,45,F,3,mestrado,casado,$40K - $60K,blue,38,3,1,6,4195.01,4430.98,72
718941183,0,48,F,1,graduacao,casado,menos que $40K,blue,38,5,2,2,1832.13,4376.72,87
708516558,0,37,F,2,ensino medio,casado,menos que $40K,blue,36,3,1,2,2588.2,4159.26,83
771230508,0,46,F,4,graduacao,casado,$40K - $60K,blue,33,4,1,1,2423.98,4717.73,80
710978058,0,50,F,0,sem educacao formal,solteiro,$40K - $60K,blue,41,6,3,2,7507.71,4651.47,71
713405133,0,51,M,2,graduacao,casado,$120K +,blue,43,5,3,2,5232.84,4976.97,93
789472833,0,42,F,2,graduacao,divorciado,menos que $40K,blue,33,3,1,3,2283.93,4377.48,64
711099408,0,35,F,4,ensino medio,solteiro,menos que $40K,blue,25,5,3,2,2684.94,4657.31,76
717790233,0,37,F,2,graduacao,solteiro,$40K - $60K,blue,26,3,3,2,1438.37,4730.47,80
818791833,0,42,F,3,mestrado,casado,menos que $40K,blue,37,4,1,2,2730.52,4750.03,76
714408933,1,44,M,4,mestrado,solteiro,$80K - $120K,blue,36,4,2,2,10834.25,2249.61,51
713661933,0,44,F,1,graduacao,casado,menos que $40K,blue,33,5,3,1,1522.01,4835.65,70
818710233,0,41,F,2,mestrado,casado,$40K - $60K,blue,36,6,3,2,2329.82,4382.01,70
719463708,0,47,F,1,sem educacao formal,solteiro,$40K - $60K,blue,34,5,3,1,2099.13,4471.86,80
708780783,0,43,F,3,mestrado,solteiro,$40K - $60K,blue,33,4,3,3,2434.29,4739.28,76
714735033,0,45,F,5,doutorado,casado,menos que $40K,blue,34,4,2,2,1438.07,4376.95,84
709726158,0,40,F,4,mestrado,solteiro,menos que $40K,blue,26,5,0,3,2206.1,5196.19,92
770909433,0,50,F,2,graduacao,casado,$40K - $60K,blue,37,6,1,2,3600.08,4946.03,75
717278808,0,37,F,3,graduacao,casado,menos que $40K,blue,28,4,1,2,1788.61,3511.93,56
712795833,1,34,F,4,mestrado,casado,menos que $40K,blue,36,2,4,2,5021.55,2270.46,40
718892283,0,43,M,2,mestrado,casado,$40K - $60K,blue,34,3,1,2,4396.72,4771.73,78
720294258,0,40,F,4,mestrado,solteiro,menos que $40K,blue,30,4,2,2,2558.16,4635.69,82
712593933,1,40,M,3,doutorado,casado,$40K - $60K,blue,36,3,4,3,2313.35,2249.66,42
711343233,0,53,F,3,sem educacao formal,casado,menos que $40K,blue,36,3,3,1,1438.23,4551.61,65
712394283,0,44,F,4,mestrado,divorciado,menos que $40K,blue,30,4,2,3,1791.52,5109.28,79
790021233,0,52,F,3,sem educacao formal,solteiro,menos que $40K,blue,44,3,2,3,2300.81,4287.09,84
711890808,0,42,F,3,mestrado,casado,menos que $40K,blue,36,4,2,2,2526.84,4267.21,72
714164808,1,42,F,4,mestrado,casado,$40K - $60K,blue,33,4,2,3,2918.39,2056.88,54
789533133,0,45,M,3,ensino medio,casado,$60K - $80K,blue,37,5,2,1,4995.36,4389.02,82
779523258,0,34,M,2,mestrado,casado,$40K - $60K,blue,17,6,1,2,3323.15,4610.04,78
719617758,0,56,F,1,mestrado,casado,menos que $40K,blue,48,3,3,1,2464.3,4610.32,76
710500983,1,43,M,2,graduacao,solteiro,$80K - $120K,blue,34,2,3,4,4617.86,1779.93,35
711851583,0,50,M,2,mestrado,casado,$120K +,blue,42,6,1,2,8220.58,4794.92,77
779405133,0,40,F,3,graduacao,solteiro,menos que $40K,blue,29,4,1,3,5716.95,4387.28,79
711904008,1,40,M,4,ensino medio,casado,$60K - $80K,blue,36,4,5,3,5869.11,2203.74,41
717666783,1,56,F,3,graduacao,solteiro,menos que $40K,blue,46,1,3,3,2272.64,2354.12,49
719911458,0,49,F,5,ensino medio,casado,menos que $40K,blue,36,4,3,2,2598.41,4396.34,78
787506558,0,50,M,3,mestrado,solteiro,$60K - $80K,blue,38,4,1,1,10762.46,4509.3,71
719046558,0,39,M,2,mestrado,casado,$60K - $80K,blue,36,6,3,3,1982.11,4313.68,62
720731808,1,52,F,3,mestrado,solteiro,menos que $40K,blue,38,2,4,3,2437.24,3068.79,53
745124658,0,42,F,3,ensino medio,solteiro,menos que $40K,blue,35,5,1,2,2563.2,4838.42,70
789907533,1,49,M,3,mestrado,casado,$80K - $120K,blue,40,4,3,2,4576.59,3100.09,54
716466483,0,44,F,3,sem educacao formal,solteiro,$40K - $60K,blue,34,3,3,3,2245.55,4624.23,87
715919283,1,39,F,4,graduacao,solteiro,$40K - $60K,blue,36,3,3,2,1776.23,2201.76,31
756736008,0,45,F,2,doutorado,casado,menos que $40K,blue,38,3,3,2,2911.16,4450.64,62
772857558,0,47,M,4,mestrado,casado,$60K - $80K,blue,30,4,3,2,2257.91,4618.98,94
714559458,1,46,M,4,graduacao,casado,$60K - $80K,blue,36,4,1,2,1681.55,1953.28,48
798011733,0,53,F,3,mestrado,casado,menos que $40K,blue,47,4,2,1,1562.9,4574.56,81
712560558,0,55,F,3,graduacao,solteiro,menos que $40K,blue,42,5,1,2,1438.37,4660.53,87
711391308,0,46,F,4,sem educacao formal,casado,$40K - $60K,blue,34,6,3,3,2168.81,4584.29,92
717688233,0,34,F,4,ensino medio,casado,$40K - $60K,blue,28,6,0,1,2432.47,4760.85,69
721093608,0,44,M,2,ensino medio,solteiro,$40K - $60K,blue,31,5,1,1,2197.36,4548.57,64
712669983,0,39,M,3,mestrado,solteiro,$80K - $120K,blue,30,5,3,3,10009.08,4347.06,75
712012758,0,49,F,2,sem educacao formal,casado,menos que $40K,blue,41,5,3,1,2189.15,4195.08,81
821813058,0,42,M,1,ensino medio,divorciado,$80K - $120K,blue,38,4,1,2,11946.37,4862.88,77
778152108,0,31,F,0,ensino medio,solteiro,menos que $40K,blue,23,4,3,2,2239.72,4986.24,83
719633508,0,52,F,1,doutorado,casado,menos que $40K,blue,39,3,1,1,1663.04,4875.8,86
716689383,0,39,F,2,mestrado,casado,$40K - $60K,blue,26,4,1,1,3649.36,3964.28,77
713177808,0,57,F,3,graduacao,solteiro,menos que $40K,blue,51,5,0,1,2894.41,5405.29,87
708897408,0,46,M,3,graduacao,solteiro,$60K - $80K,blue,36,4,3,2,1621.61,4719.43,73
710855508,0,45,F,3,sem educacao formal,casado,menos que $40K,blue,33,4,1,3,2740.46,4327.65,70
715303608,0,46,F,4,ensino medio,casado,menos que $40K,blue,36,5,1,2,2374.01,4253.41,81
712998033,1,37,M,3,ensino medio,solteiro,$120K +,blue,36,3,2,2,7361.09,2109.39,44
712843983,1,41,F,2,graduacao,divorciado,menos que $40K,blue,36,3,4,3,1569.23,2288.08,45
717947508,0,47,M,3,sem educacao formal,divorciado,$80K - $120K,blue,34,5,3,1,1626.34,5262.12,83
718183833,0,30,F,1,mestrado,solteiro,menos que $40K,blue,18,4,1,2,1438.56,4322.1,68
771928608,0,34,M,1,sem educacao formal,solteiro,$60K - $80K,blue,23,6,1,1,2033.66,4110.65,74
816761433,0,36,M,2,graduacao,solteiro,$80K - $120K,blue,31,5,3,2,5821.33,5291.39,96
714245358,0,47,F,3,mestrado,divorciado,menos que $40K,blue,36,3,2,3,2182.96,3935.06,77
716313858,0,53,F,3,mestrado,casado,menos que $40K,blue,36,6,0,4,3319.41,4560.72,84
714868608,0,52,F,4,mestrado,casado,menos que $40K,blue,36,6,1,3,3021.86,4105.76,76
717273333,0,49,M,5,graduacao,casado,$80K - $120K,blue,37,3,2,2,29219.43,4575.03,84
711631158,0,52,F,2,ensino medio,solteiro,menos que $40K,blue,42,6,2,2,1438.09,4664.17,77
822051858,0,26,F,0,mestrado,solteiro,menos que $40K,blue,22,3,3,1,1486.82,4535.61,82
717971208,0,39,F,5,mestrado,solteiro,menos que $40K,blue,28,3,2,3,2077.75,3647.96,69
718829358,0,40,F,3,sem educacao formal,divorciado,$40K - $60K,blue,32,3,2,1,1956.74,4977.4,76
714144258,0,43,F,3,mestrado,casado,menos que $40K,blue,34,6,1,2,2725.48,4430.14,66
709965858,0,46,M,1,ensino medio,casado,$120K +,blue,28,4,3,3,9880.03,4609.76,80
779980758,0,58,M,2,ensino medio,divorciado,$60K - $80K,blue,46,6,0,2,2467.34,4744.01,73
811775883,0,46,M,4,mestrado,divorciado,$60K - $80K,blue,41,4,1,2,5397.44,4734.1,96
799720158,0,50,M,1,mestrado,solteiro,$80K - $120K,blue,44,3,2,3,3370.64,4726.4,86
713503983,0,55,F,3,graduacao,casado,$40K - $60K,blue,36,5,3,1,2240.3,3623.66,71
715910883,0,48,F,1,ensino medio,casado,menos que $40K,blue,40,5,3,4,4170.38,4532.82,94
718142958,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,27,3,2,3,21839.68,5623.88,94
719359458,0,49,F,2,sem educacao formal,solteiro,menos que $40K,blue,42,6,2,3,1991.19,4527.53,66
714869958,0,55,M,2,sem educacao formal,solteiro,$120K +,blue,36,6,3,2,29795.79,3949.47,71
719834208,0,42,M,2,mestrado,casado,$60K - $80K,blue,35,6,2,1,2131.35,4264.05,81
779305008,0,41,F,4,ensino medio,solteiro,menos que $40K,blue,23,3,2,2,2787.87,4949.15,76
719606133,0,42,M,2,mestrado,solteiro,$60K - $80K,blue,31,3,1,2,5169.31,4656.36,88
720656883,0,50,F,3,mestrado,solteiro,menos que $40K,blue,40,3,1,3,1848.03,4600.66,69
709408983,0,54,M,2,ensino medio,casado,$120K +,blue,42,3,3,2,5256.28,5078.23,91
778932633,0,57,F,2,mestrado,casado,menos que $40K,blue,40,5,2,3,1629.31,4897.79,83
708669408,0,54,M,5,graduacao,solteiro,$60K - $80K,blue,45,6,3,1,20401.36,4637.37,75
779947908,0,56,M,2,mestrado,divorciado,$120K +,blue,45,3,1,3,3296.8,4327.39,66
716007708,0,48,M,2,mestrado,casado,$120K +,blue,37,3,2,1,8956.02,4814.38,73
767574108,0,49,F,1,graduacao,casado,menos que $40K,blue,43,4,2,3,1438.1,4094.51,64
720777558,0,46,F,4,mestrado,solteiro,menos que $40K,blue,38,6,2,2,2671.33,4520.0,79
816841083,0,58,F,3,graduacao,casado,menos que $40K,blue,53,4,1,3,2493.47,4867.63,90
778849908,0,59,F,1,doutorado,casado,menos que $40K,blue,40,3,1,3,2687.58,4697.63,81
713381433,1,38,F,1,ensino medio,casado,menos que $40K,blue,28,3,3,3,4196.5,1868.4,30
718607883,0,41,M,3,doutorado,solteiro,$80K - $120K,blue,30,4,2,2,17890.81,4831.77,81
710542983,0,48,F,4,mestrado,casado,menos que $40K,blue,21,4,0,6,1930.25,5033.18,87
721253508,0,40,M,3,ensino medio,casado,$80K - $120K,blue,36,6,1,3,9599.18,4754.19,84
801037833,0,38,M,2,sem educacao formal,solteiro,$80K - $120K,blue,32,6,3,2,3192.18,4236.85,87
708176208,0,48,F,1,mestrado,casado,$40K - $60K,blue,36,4,1,4,7268.13,4199.44,80
713121408,0,38,M,3,graduacao,casado,$80K - $120K,blue,30,5,2,3,3976.05,4372.19,69
794567133,0,52,F,2,ensino medio,solteiro,menos que $40K,blue,35,5,3,2,1954.97,4897.92,70
772415808,0,48,F,5,doutorado,casado,$40K - $60K,blue,38,3,1,3,2926.92,4219.97,78
716176683,0,46,M,4,mestrado,solteiro,$80K - $120K,blue,33,5,1,1,2371.12,4460.44,78
720507108,1,42,F,3,graduacao,casado,menos que $40K,blue,28,3,2,3,1601.46,2339.95,41
712829808,1,39,M,3,sem educacao formal,casado,$60K - $80K,blue,29,4,4,3,2187.95,2031.15,40
712732908,0,36,M,4,mestrado,casado,$80K - $120K,blue,36,5,1,3,2262.02,4116.3,84
717908208,0,43,F,3,mestrado,divorciado,menos que $40K,blue,36,6,2,1,2525.7,4859.27,82
826136283,0,38,F,3,ensino medio,casado,menos que $40K,blue,34,3,2,3,2450.56,4352.72,66
779302233,1,40,F,4,mestrado,solteiro,menos que $40K,blue,22,4,3,2,1438.84,2502.54,45
717042333,1,53,F,2,graduacao,casado,menos que $40K,blue,44,3,3,3,1473.11,2836.48,48
779122908,0,55,F,3,mestrado,solteiro,$40K - $60K,blue,37,5,2,1,3187.01,4511.18,82
827712108,0,42,F,5,mestrado,casado,menos que $40K,blue,38,5,2,1,2346.95,4432.74,72
769200858,0,34,F,4,mestrado,solteiro,menos que $40K,blue,28,3,3,2,1438.63,4626.47,86
779114283,0,40,F,5,ensino medio,solteiro,menos que $40K,blue,22,3,2,1,1826.69,4528.7,65
771061008,1,40,F,2,doutorado,casado,$40K - $60K,blue,27,4,3,2,2208.58,2659.41,56
716201133,0,35,F,2,ensino medio,casado,menos que $40K,blue,36,4,1,3,1476.8,4279.25,76
817968783,0,51,F,3,mestrado,solteiro,menos que $40K,blue,46,6,1,3,2927.68,4670.17,70
720307683,0,43,F,4,mestrado,divorciado,menos que $40K,blue,36,3,2,2,1438.12,4484.38,78
709618308,0,46,F,3,ensino medio,solteiro,$40K - $60K,silver,40,4,1,3,16239.61,3838.67,48
710119233,0,37,M,1,ensino medio,casado,$120K +,blue,26,5,1,2,11726.26,4186.78,63
789800358,0,45,F,3,ensino medio,casado,menos que $40K,blue,34,6,3,1,2647.32,4730.14,78
712755783,0,49,F,1,mestrado,divorciado,$40K - $60K,blue,40,3,3,2,1438.63,3886.83,77
779551533,0,54,F,3,doutorado,solteiro,menos que $40K,blue,39,4,3,3,1764.42,4857.42,92
714405183,0,47,F,3,mestrado,casado,menos que $40K,blue,36,4,2,2,1776.23,4295.04,60
801783108,0,46,M,3,graduacao,casado,$120K +,blue,40,6,3,3,1438.86,4833.48,69
820648608,0,46,F,2,doutorado,casado,menos que $40K,blue,41,3,3,1,2552.69,4153.09,79
787587033,0,42,F,4,mestrado,solteiro,menos que $40K,blue,32,3,2,1,2996.94,4463.49,87
813967983,0,44,F,2,graduacao,casado,$40K - $60K,blue,39,4,2,1,1701.51,4471.32,71
789631908,0,51,M,4,ensino medio,solteiro,$60K - $80K,blue,45,3,2,1,3031.27,4690.77,85
789089958,0,57,M,2,ensino medio,solteiro,$60K - $80K,silver,45,5,3,2,33211.02,3662.07,81
715847058,1,59,F,2,sem educacao formal,divorciado,menos que $40K,blue,36,3,3,3,1863.82,2462.73,40
721269108,0,45,F,5,mestrado,solteiro,menos que $40K,blue,33,5,3,3,2288.83,4504.19,87
767958933,0,40,M,4,graduacao,casado,$40K - $60K,silver,34,3,1,2,15471.06,3993.84,77
779866458,0,40,F,5,sem educacao formal,casado,menos que $40K,blue,24,6,1,1,2038.36,3513.94,67
715146558,1,34,F,2,graduacao,casado,menos que $40K,blue,36,1,2,3,1696.66,2325.84,56
778606308,1,45,M,3,sem educacao formal,divorciado,$80K - $120K,blue,25,2,3,2,6614.59,3016.24,51
710438358,1,42,F,1,sem educacao formal,solteiro,menos que $40K,blue,35,4,3,3,3241.83,2152.66,43
718186233,0,34,F,3,sem educacao formal,solteiro,menos que $40K,blue,26,4,3,2,3234.23,3989.32,71
713822208,1,42,M,2,ensino medio,solteiro,$60K - $80K,blue,33,3,3,3,4836.56,1870.23,45
710466633,0,55,F,3,ensino medio,casado,menos que $40K,blue,44,5,1,1,1438.61,4755.14,76
711153783,0,44,F,3,sem educacao formal,solteiro,menos que $40K,blue,36,5,1,3,1438.4,4173.34,70
718230933,1,45,M,4,mestrado,solteiro,menos que $40K,blue,36,5,3,2,1438.62,1253.65,29
711637458,1,44,F,3,ensino medio,solteiro,menos que $40K,blue,36,2,3,3,2228.48,2523.08,45
719532108,0,40,F,5,ensino medio,casado,menos que $40K,blue,31,4,2,2,2813.15,4491.76,68
757643733,0,42,F,2,doutorado,solteiro,menos que $40K,blue,35,6,2,3,3223.75,4916.23,79
715122858,0,55,F,2,mestrado,casado,$40K - $60K,blue,36,5,3,3,2653.5,5052.19,81
708384033,1,45,F,3,sem educacao formal,casado,menos que $40K,blue,35,3,3,3,2745.89,2466.75,39
708273858,0,40,M,3,mestrado,divorciado,$120K +,blue,30,3,1,2,34516.5,3734.28,80
803952408,0,52,F,3,sem educacao formal,casado,menos que $40K,blue,47,6,2,3,2516.51,3987.09,77
778394358,0,46,F,2,ensino medio,divorciado,menos que $40K,blue,26,4,1,3,1870.89,4347.28,88
787458783,0,49,F,4,ensino medio,casado,menos que $40K,blue,35,5,2,3,3038.55,4784.02,83
720315933,0,53,F,1,sem educacao formal,solteiro,menos que $40K,blue,39,3,3,2,1982.18,5136.09,76
739828308,0,55,M,3,sem educacao formal,solteiro,$120K +,blue,48,5,2,2,3088.36,3906.14,68
714169908,0,53,F,0,mestrado,solteiro,menos que $40K,blue,34,5,1,2,1944.97,4921.5,82
709071408,0,56,F,5,mestrado,solteiro,$40K - $60K,blue,37,4,1,2,2607.6,4949.59,74
815830083,0,53,F,3,sem educacao formal,solteiro,menos que $40K,blue,48,6,1,2,1953.45,4253.88,72
715281933,0,43,F,3,ensino medio,solteiro,menos que $40K,blue,36,3,2,3,1438.2,4401.98,73
717446208,0,62,F,0,ensino medio,solteiro,menos que $40K,blue,36,6,1,2,3749.28,5083.16,69
715236783,0,42,F,4,graduacao,divorciado,$40K - $60K,blue,36,4,2,3,3734.06,4792.75,87
715321983,0,33,F,2,doutorado,casado,$40K - $60K,blue,36,4,1,2,2748.49,4314.61,75
717773433,0,57,F,0,mestrado,casado,menos que $40K,blue,45,6,2,1,2448.78,5464.78,98
778632933,0,49,F,3,graduacao,casado,menos que $40K,blue,29,6,2,1,2548.65,4702.71,79
808527183,0,46,F,3,graduacao,casado,menos que $40K,blue,41,4,1,1,1489.11,4669.93,94
807173358,0,56,F,0,doutorado,casado,menos que $40K,blue,51,4,3,2,3617.31,5416.98,76
778349883,0,56,F,0,sem educacao formal,solteiro,menos que $40K,blue,36,4,1,3,3219.63,4188.11,75
714668433,0,51,F,4,mestrado,solteiro,menos que $40K,blue,36,4,1,3,2522.2,4122.15,67
737962608,0,48,F,4,graduacao,divorciado,menos que $40K,blue,41,4,2,3,3745.07,4550.63,78
778207083,1,53,M,4,sem educacao formal,solteiro,$80K - $120K,blue,44,3,2,3,11561.39,2153.73,39
714142158,0,59,F,0,mestrado,casado,menos que $40K,blue,48,2,1,2,2120.03,3882.02,92
715390608,0,45,F,5,mestrado,casado,menos que $40K,blue,39,5,2,3,2867.88,5311.21,81
715243458,0,45,F,2,mestrado,solteiro,$40K - $60K,blue,36,5,1,3,2293.02,5047.77,94
715418508,0,51,M,1,sem educacao formal,solteiro,$120K +,blue,36,2,3,1,8671.99,4399.73,72
721167783,0,54,M,4,ensino medio,solteiro,$80K - $120K,blue,39,1,3,3,7773.44,4272.43,69
715515333,0,51,M,3,mestrado,casado,$120K +,blue,42,2,3,1,7932.76,4024.23,92
817337958,0,48,F,5,doutorado,casado,menos que $40K,blue,33,2,3,1,5814.15,3796.14,74
788132208,0,53,F,2,mestrado,casado,$40K - $60K,blue,38,3,1,2,1989.47,5070.03,70
812653383,0,55,F,1,graduacao,solteiro,$40K - $60K,blue,50,3,3,3,1843.03,4729.6,92
717114708,0,34,F,0,mestrado,casado,$40K - $60K,blue,26,3,2,3,2991.55,4414.46,77
767388783,0,43,M,3,ensino medio,casado,$60K - $80K,blue,36,3,1,3,9560.93,4601.71,66
778378983,1,54,F,1,mestrado,solteiro,menos que $40K,blue,34,5,2,2,2939.25,2476.34,42
719971458,0,49,M,5,mestrado,solteiro,$80K - $120K,blue,41,2,2,3,5275.37,4213.54,74
721001883,0,41,M,3,sem educacao formal,casado,$60K - $80K,blue,30,3,2,1,1950.36,3357.01,47
718535733,0,40,F,1,sem educacao formal,divorciado,menos que $40K,blue,25,3,1,3,3758.99,4928.33,79
709253433,0,50,F,2,sem educacao formal,casado,$40K - $60K,blue,41,2,2,1,10946.99,2448.97,58
719797758,0,56,F,1,ensino medio,solteiro,menos que $40K,blue,36,3,1,1,3422.92,4922.77,84
789420933,0,39,F,2,sem educacao formal,casado,menos que $40K,blue,30,3,3,1,3108.28,4130.72,87
709850508,1,33,F,2,mestrado,casado,menos que $40K,blue,20,3,5,2,3202.28,2917.64,37
715335558,0,43,F,5,sem educacao formal,solteiro,menos que $40K,blue,36,2,2,1,1855.02,4191.05,81
711516783,0,47,F,4,sem educacao formal,casado,$40K - $60K,blue,36,2,1,1,2155.87,5441.13,91
798917883,0,42,F,4,graduacao,solteiro,menos que $40K,blue,36,2,2,3,4150.89,4620.39,76
721525758,0,45,M,5,doutorado,casado,$80K - $120K,blue,35,2,2,2,2226.85,4928.21,77
716249508,0,48,F,5,ensino medio,casado,$40K - $60K,blue,36,3,1,2,1610.55,4243.14,85
712448658,1,52,F,1,ensino medio,solteiro,menos que $40K,blue,36,3,2,3,1795.7,2281.21,55
719964933,0,50,F,5,mestrado,solteiro,menos que $40K,blue,41,3,2,2,1438.21,4550.19,78
719857008,0,37,F,1,mestrado,solteiro,$40K - $60K,blue,36,3,1,3,2886.83,4531.37,81
758340108,0,39,F,2,mestrado,solteiro,menos que $40K,silver,29,3,2,3,10024.63,3906.63,78
708276183,1,52,F,3,doutorado,casado,menos que $40K,blue,45,2,1,4,1760.66,1554.66,35
716481408,0,38,F,2,mestrado,solteiro,menos que $40K,blue,36,3,1,1,1461.11,4769.33,76
720590058,1,51,F,1,mestrado,solteiro,$40K - $60K,blue,36,3,3,3,8840.69,2839.55,47
789347133,0,38,F,2,doutorado,casado,$40K - $60K,blue,28,2,1,1,4468.79,4690.27,79
717748608,1,35,F,4,ensino medio,casado,menos que $40K,blue,24,3,4,2,1555.69,2252.55,51
716694108,1,42,M,4,sem educacao formal,casado,$120K +,blue,34,2,3,3,5195.45,2682.55,48
719372583,0,57,M,3,mestrado,solteiro,$120K +,blue,36,2,1,2,17268.82,4077.66,90
751350558,0,57,F,1,ensino medio,casado,menos que $40K,blue,50,3,2,2,1609.79,4770.6,85
715123983,0,43,F,1,graduacao,solteiro,menos que $40K,blue,36,3,2,2,3342.47,5848.16,81
709250508,0,63,M,1,sem educacao formal,solteiro,menos que $40K,blue,56,3,2,1,6973.72,4877.3,88
716754783,1,43,M,4,ensino medio,casado,$120K +,blue,30,3,3,2,17228.52,2229.05,44
719025333,0,48,M,2,doutorado,casado,$40K - $60K,blue,42,3,0,2,1898.11,3513.32,59
718566858,0,46,F,2,graduacao,solteiro,menos que $40K,blue,36,3,2,2,1438.11,5005.09,79
818729208,0,52,M,3,mestrado,casado,$60K - $80K,blue,47,3,3,3,8185.29,4525.81,77
709068183,0,53,M,4,graduacao,solteiro,$60K - $80K,blue,42,3,3,3,3096.58,4709.38,87
715358283,0,57,F,2,sem educacao formal,casado,menos que $40K,blue,46,2,2,3,2129.97,4509.94,73
710966433,0,50,F,3,sem educacao formal,casado,menos que $40K,blue,36,3,2,2,2615.09,3785.09,67
708575058,1,46,F,3,sem educacao formal,divorciado,$40K - $60K,blue,39,2,2,3,3157.42,3300.14,58
713929533,1,36,F,3,graduacao,casado,menos que $40K,blue,36,2,2,2,1707.11,2060.58,52
714087258,0,49,F,1,sem educacao formal,divorciado,menos que $40K,blue,36,2,2,3,1838.74,5156.89,72
756383283,0,38,F,3,graduacao,casado,menos que $40K,blue,31,3,3,1,5523.98,4170.66,80
720766908,1,40,F,2,sem educacao formal,solteiro,menos que $40K,blue,28,2,2,2,3021.51,2814.09,37
720027258,0,53,F,2,ensino medio,solteiro,menos que $40K,blue,40,3,3,1,1438.25,4978.08,73
807604233,0,54,M,3,mestrado,casado,$80K - $120K,blue,49,2,3,3,11114.25,5044.07,81
801786483,0,51,M,0,ensino medio,solteiro,$80K - $120K,blue,45,3,3,2,10648.89,4930.08,89
789138258,0,45,F,3,ensino medio,solteiro,menos que $40K,blue,34,2,2,3,2976.96,4799.98,83
805524708,1,52,F,3,ensino medio,divorciado,menos que $40K,blue,47,3,1,3,6629.83,2599.68,50
771735933,0,48,M,2,ensino medio,casado,$80K - $120K,blue,36,2,1,1,10761.57,4731.97,82
789917208,0,40,F,4,ensino medio,casado,menos que $40K,blue,31,2,3,3,1968.97,5087.34,69
779608083,0,55,M,2,doutorado,solteiro,menos que $40K,blue,44,2,2,2,3897.91,3681.03,62
774675933,0,40,M,3,graduacao,divorciado,$80K - $120K,silver,34,2,3,1,34516.72,3510.67,62
716741508,0,33,F,3,ensino medio,casado,menos que $40K,blue,21,2,3,1,2831.56,4460.64,65
718116933,0,53,F,3,mestrado,solteiro,menos que $40K,blue,36,2,1,3,1438.08,4704.75,79
720513333,0,46,M,3,ensino medio,solteiro,$80K - $120K,blue,39,2,3,1,21350.42,4878.81,78
719512983,1,47,F,4,mestrado,solteiro,menos que $40K,blue,39,3,6,3,1438.09,2295.57,51
779397183,0,42,F,2,mestrado,solteiro,menos que $40K,blue,31,2,1,1,3659.13,4068.99,61
714671658,0,38,F,5,mestrado,casado,menos que $40K,blue,31,2,2,5,2153.03,4268.58,85
779218233,0,47,F,5,doutorado,solteiro,menos que $40K,blue,37,2,3,3,9430.36,4115.81,75
713456583,0,45,M,2,ensino medio,casado,$80K - $120K,silver,37,3,2,2,34516.85,3247.88,70
790221633,0,44,F,4,mestrado,solteiro,$40K - $60K,blue,38,3,3,3,3897.5,4627.97,77
721299483,0,47,M,3,mestrado,solteiro,$80K - $120K,blue,32,2,1,1,11671.84,4168.57,71
783573408,0,42,F,4,graduacao,solteiro,$40K - $60K,blue,36,3,2,1,2575.2,5267.76,83
709641933,0,42,F,3,mestrado,casado,$40K - $60K,blue,36,3,2,1,3433.71,4504.78,84
718755483,0,44,M,2,ensino medio,casado,$60K - $80K,blue,36,3,1,2,7317.82,5082.07,86
720914358,0,46,F,3,mestrado,casado,menos que $40K,blue,36,3,3,2,4416.65,4894.32,84
719898108,0,57,F,2,doutorado,casado,$40K - $60K,blue,41,2,3,3,3667.93,5322.95,79
780338733,0,50,F,2,mestrado,casado,menos que $40K,blue,37,2,2,1,1438.71,5102.76,83
821356083,0,54,F,3,sem educacao formal,casado,$40K - $60K,blue,49,3,3,1,1626.96,4830.63,87
793428408,0,50,F,3,sem educacao formal,casado,menos que $40K,blue,44,2,1,2,1596.66,5235.23,76
719075883,0,38,F,3,ensino medio,casado,$40K - $60K,blue,27,2,3,3,2363.43,3904.57,66
714986583,0,55,F,4,sem educacao formal,solteiro,menos que $40K,blue,46,3,2,2,4978.51,5025.94,62
753233733,0,38,M,1,mestrado,solteiro,$80K - $120K,blue,29,3,3,3,2155.98,3781.0,61
806914158,1,38,F,4,mestrado,casado,$40K - $60K,blue,33,4,1,3,4047.94,2134.54,34
789191358,0,55,M,4,mestrado,solteiro,$80K - $120K,blue,44,2,2,3,1854.17,4035.69,80
772111083,0,50,M,1,ensino medio,casado,$80K - $120K,blue,39,3,2,3,5384.37,4338.24,75
714961383,0,48,F,3,sem educacao formal,solteiro,menos que $40K,blue,36,3,3,3,1438.11,4182.25,81
817288458,0,33,F,2,mestrado,solteiro,menos que $40K,blue,19,3,3,2,5141.97,5859.15,82
719163108,0,44,M,3,mestrado,casado,$120K +,blue,31,2,3,2,3977.81,4076.77,62
